Invoice_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Cost_Price,Payment_Mode,Employee_ID,Total_Amount
INV11291,29-10-2024,C1779,P1750,1,4080.3,3361.02,Cash,E112,4080.3
INV11292,12-03-2025,C1361,P1844,7,435.94,372.95,UPI,E108,3051.58
INV11293,05-02-2025,C1611,P1633,6,539.82,406.83,Card,E127,3238.92
INV11294,29-04-2025,C1298,P1866,10,240.94,196.32,Card,E121,2409.4
INV11295,01-03-2025,C1316,P1153,10,1925.9,1661.87,Card,E135,19259
INV11296,02-07-2025,C1233,P1799,2,4520.17,3734.54,UPI,E128,9040.34
INV11297,24-01-2025,C1971,P1686,3,1961.33,1548.45,Card,E148,5883.99
INV11298,20-06-2025,C1952,P1386,6,1177.2,901.16,UPI,E136,7063.2
INV11299,19-12-2024,C1539,P1758,6,4907.19,3691.64,Cash,E175,29443.14
INV11300,05-09-2024,C1536,P1936,2,1980.3,1485.12,Card,E107,3960.6
INV11301,02-09-2024,C1906,P1279,9,2188.58,1815.29,Card,E143,19697.22
INV11302,02-07-2025,C1553,P1900,5,2454.07,1955.39,UPI,E130,12270.35
INV11303,04-04-2025,C1881,P1865,7,2257.11,1944.82,UPI,E136,15799.77
INV11304,08-12-2024,C1558,P1318,3,3076.44,2213.68,Cash,E141,9229.32
INV11305,14-01-2025,C1549,P1744,10,893.31,726.54,Cash,E112,8933.1
INV11306,25-01-2025,C1673,P1861,5,1046.03,834.61,Card,E128,5230.15
INV11307,03-04-2025,C1432,P1487,9,3409.39,2851.46,UPI,E133,30684.51
INV11308,05-07-2025,C1891,P1819,6,4267.14,3533.97,Card,E179,25602.84
INV11309,22-12-2024,C1453,P1835,1,462.69,347.31,Card,E157,462.69
INV11310,01-07-2025,C1573,P1534,1,3442.88,3087.3,UPI,E152,3442.88
INV11311,12-10-2024,C1964,P1331,5,1129.73,815.39,UPI,E115,5648.65
INV11312,06-03-2025,C1513,P1982,2,4793.93,4184.13,Cash,E123,9587.86
INV11313,28-11-2024,C1244,P1718,8,4242.69,3022.33,Card,E146,33941.52
INV11314,18-09-2024,C1678,P1025,3,2732.67,2346.96,Card,E137,8198.01
INV11315,22-03-2025,C1836,P1615,2,3791.99,3081.41,UPI,E198,7583.98
INV11316,03-11-2024,C1132,P1674,8,4045.45,3469.77,Card,E187,32363.6
INV11317,25-11-2024,C1560,P1922,6,470.91,378.82,Cash,E129,2825.46
INV11318,26-03-2025,C1057,P1761,3,2607.03,1884.12,Card,E115,7821.09
INV11319,06-10-2024,C1465,P1962,9,299.94,260.65,Cash,E187,2699.46
INV11320,30-06-2025,C1415,P1569,10,4398.16,3481.64,UPI,E107,43981.6
INV11321,11-03-2025,C1153,P1583,5,1650.1,1289.73,Cash,E109,8250.5
INV11322,08-08-2024,C1645,P1560,8,1723.25,1367.55,Cash,E176,13786
INV11323,16-07-2025,C1628,P1908,4,2874.89,2174.45,Cash,E194,11499.56
INV11324,04-04-2025,C1734,P1136,9,850.1,764.73,UPI,E116,7650.9
INV11325,25-12-2024,C1415,P1891,10,2775.02,2412.71,UPI,E116,27750.2
INV11326,02-11-2024,C1152,P1202,6,3265.92,2566.52,UPI,E120,19595.52
INV11327,24-11-2024,C1868,P1018,6,1888.95,1699.55,Cash,E107,11333.7
INV11328,31-05-2025,C1755,P1707,8,2332.16,1937.14,Card,E187,18657.28
INV11329,01-09-2024,C1094,P1268,8,4503.56,3760.44,Cash,E104,36028.48
INV11330,24-03-2025,C1391,P1554,5,418.14,371.5,Cash,E182,2090.7
INV11331,11-09-2024,C1038,P1287,1,3537.96,3039.96,Cash,E167,3537.96
INV11332,09-10-2024,C1227,P1754,5,4232.94,3118.12,UPI,E178,21164.7
INV11333,17-07-2025,C1121,P1325,10,4867.92,4146.72,Card,E197,48679.2
INV11334,14-12-2024,C1189,P1937,10,1348.23,1167.57,Cash,E104,13482.3
INV11335,20-01-2025,C1489,P1501,5,3570.33,2991.91,Cash,E119,17851.65
INV11336,24-03-2025,C1568,P1590,6,4547.6,3919.8,Cash,E110,27285.6
INV11337,25-11-2024,C1824,P1476,4,4551.49,4038.05,Card,E129,18205.96
INV11338,26-02-2025,C1605,P1533,6,1484.43,1116.41,UPI,E156,8906.58
INV11339,07-08-2024,C1784,P1909,1,4682.07,3430.8,UPI,E191,4682.07
INV11340,12-08-2024,C1943,P1767,5,3485.57,2768.21,UPI,E108,17427.85
INV11341,23-04-2025,C1563,P1417,1,854.69,658.22,UPI,E123,854.69
INV11342,16-01-2025,C1559,P1661,6,137.17,101.19,UPI,E183,823.02
INV11343,12-09-2024,C1301,P1901,3,3323.62,2887.97,UPI,E171,9970.86
INV11344,14-01-2025,C1011,P1132,9,4372.39,3206.04,Cash,E162,39351.51
INV11345,31-01-2025,C1924,P1585,10,4680.69,3527.1,UPI,E146,46806.9
INV11346,04-02-2025,C1876,P1093,9,4683.6,4196.45,Card,E146,42152.4
INV11347,11-05-2025,C1511,P1625,6,755.62,614.21,Card,E160,4533.72
INV11348,12-10-2024,C1100,P1941,2,1172.66,1038.82,Cash,E186,2345.32
INV11349,29-05-2025,C1809,P1443,6,1626.07,1411.29,Cash,E129,9756.42
INV11350,20-06-2025,C1038,P1593,10,352.98,259,UPI,E189,3529.8
INV11351,07-11-2024,C1727,P1408,10,2877.39,2168.77,Card,E107,28773.9
INV11352,29-10-2024,C1226,P1632,10,267.89,195.93,Card,E198,2678.9
INV11353,17-03-2025,C1385,P1448,1,996.12,728.24,Card,E106,996.12
INV11354,20-09-2024,C1780,P1316,10,424.72,373.74,Card,E192,4247.2
INV11355,09-11-2024,C1676,P1587,6,2855.58,2425.27,UPI,E174,17133.48
INV11356,06-09-2024,C1074,P1199,6,2555.14,2016.15,Cash,E113,15330.84
INV11357,22-11-2024,C1356,P1493,8,4180.01,3663.18,Cash,E149,33440.08
INV11358,16-10-2024,C1746,P1367,7,1269.1,963.62,UPI,E122,8883.7
INV11359,01-12-2024,C1483,P1381,1,2268.36,1883.33,UPI,E124,2268.36
INV11360,20-11-2024,C1767,P1752,4,378.59,320.64,UPI,E120,1514.36
INV11361,06-10-2024,C1656,P1280,2,1881.04,1685.35,UPI,E123,3762.08
INV11362,12-05-2025,C1757,P1882,10,2676.91,2086.85,UPI,E195,26769.1
INV11363,07-09-2024,C1026,P1669,4,4605.89,3462.82,Card,E111,18423.56
INV11364,18-06-2025,C1874,P1932,1,735.99,598.98,Card,E132,735.99
INV11365,30-12-2024,C1956,P1219,7,3223.57,2408.04,UPI,E134,22564.99
INV11366,11-10-2024,C1910,P1203,8,1412.8,1271.25,Cash,E130,11302.4
INV11367,01-01-2025,C1071,P1442,4,895.62,772.47,Cash,E127,3582.48
INV11368,20-05-2025,C1031,P1688,7,429.54,313.48,UPI,E122,3006.78
INV11369,11-09-2024,C1859,P1641,8,3476.98,3091.94,Card,E162,27815.84
INV11370,05-02-2025,C1182,P1514,4,4775.51,4065.92,Card,E186,19102.04
INV11371,05-06-2025,C1095,P1192,6,3327.31,2784.28,Card,E148,19963.86
INV11372,13-02-2025,C1088,P1627,8,3541.09,2806.5,UPI,E166,28328.72
INV11373,25-08-2024,C1694,P1042,1,1846.45,1467.54,Cash,E171,1846.45
INV11374,29-06-2025,C1285,P1496,6,3731.49,2684.53,Cash,E145,22388.94
INV11375,19-12-2024,C1192,P1123,7,1866.57,1415.04,Card,E131,13065.99
INV11376,02-08-2024,C1377,P1858,10,1646.79,1427.09,Card,E186,16467.9
INV11377,18-12-2024,C1473,P1234,2,3797.53,2818.84,UPI,E191,7595.06
INV11378,14-09-2024,C1565,P1990,1,4395.51,3354,UPI,E197,4395.51
INV11379,21-12-2024,C1214,P1178,6,4172.03,3737.76,Cash,E199,25032.18
INV11380,03-12-2024,C1441,P1831,4,4864.25,4368.06,Cash,E132,19457
INV11381,19-03-2025,C1318,P1996,5,945.64,703.47,UPI,E112,4728.2
INV11382,13-05-2025,C1971,P1330,7,3594.44,2666.25,Card,E118,25161.08
INV11383,07-02-2025,C1529,P1694,5,2610.61,2081.77,Cash,E110,13053.05
INV11384,23-12-2024,C1453,P1310,3,1955.81,1754.92,Cash,E161,5867.43
INV11385,12-03-2025,C1586,P1029,9,2351.69,1745.53,Cash,E100,21165.21
INV11386,16-09-2024,C1203,P1812,6,3396.5,2975.89,UPI,E126,20379
INV11387,02-05-2025,C1093,P1785,7,3563.48,2977.46,Card,E174,24944.36
INV11388,03-04-2025,C1521,P1418,7,4443.11,3963.91,UPI,E183,31101.77
INV11389,27-08-2024,C1583,P1865,7,2257.11,1944.82,Card,E143,15799.77
INV11390,14-05-2025,C1288,P1575,6,2486.88,1879.74,Cash,E165,14921.28
INV11391,14-04-2025,C1143,P1474,5,3264.44,2866.01,UPI,E168,16322.2
INV11392,10-02-2025,C1882,P1659,8,2259.84,1921.45,Card,E112,18078.72
INV11393,19-10-2024,C1406,P1641,3,3476.98,3091.94,UPI,E191,10430.94
INV11394,10-05-2025,C1033,P1499,8,1703.57,1410.93,UPI,E110,13628.56
INV11395,07-10-2024,C1061,P1372,3,559.02,475.32,UPI,E150,1677.06
INV11396,26-01-2025,C1754,P1827,3,3598.46,2542.76,UPI,E117,10795.38
INV11397,21-01-2025,C1070,P1407,7,1581.89,1256.23,UPI,E194,11073.23
INV11398,16-12-2024,C1197,P1379,7,3763.29,2655.66,Card,E166,26343.03
INV11399,17-05-2025,C1712,P1030,7,3032.94,2134.61,Cash,E175,21230.58
INV11400,25-04-2025,C1946,P1524,10,1716.73,1478.63,Card,E152,17167.3
INV11401,22-11-2024,C1239,P1766,10,1173.38,1012.99,Card,E198,11733.8
INV11402,28-10-2024,C1884,P1120,9,1371.32,1224.3,Cash,E178,12341.88
INV11403,23-02-2025,C1801,P1781,5,1084.43,960.48,Card,E196,5422.15
INV11404,25-06-2025,C1513,P1209,5,2987.73,2234.88,Cash,E197,14938.65
INV11405,25-07-2024,C1210,P1336,8,2539.76,1968.53,Cash,E197,20318.08
INV11406,12-02-2025,C1815,P1432,5,4437.74,3727.03,Cash,E198,22188.7
INV11407,10-05-2025,C1739,P1875,2,1824.41,1433.83,Cash,E186,3648.82
INV11408,10-02-2025,C1652,P1587,2,2855.58,2425.27,Card,E183,5711.16
INV11409,13-06-2025,C1138,P1785,8,3563.48,2977.46,UPI,E162,28507.84
INV11410,19-04-2025,C1398,P1908,1,2874.89,2174.45,Card,E128,2874.89
INV11411,04-05-2025,C1173,P1082,5,4598,3845.2,Card,E106,22990
INV11412,14-07-2025,C1045,P1195,9,2346.45,2100.23,UPI,E119,21118.05
INV11413,02-05-2025,C1664,P1572,4,4947.86,3687.39,UPI,E124,19791.44
INV11414,31-10-2024,C1716,P1419,4,4239.48,3161.23,Cash,E120,16957.92
INV11415,31-07-2024,C1019,P1064,1,2453.25,2033.3,Card,E148,2453.25
INV11416,17-12-2024,C1627,P1481,6,1524.84,1346.9,Card,E147,9149.04
INV11417,05-05-2025,C1877,P1993,6,880.82,766.15,Card,E119,5284.92
INV11418,09-02-2025,C1544,P1492,6,4913.29,4342.58,UPI,E188,29479.74
INV11419,21-12-2024,C1060,P1424,8,3282.41,2625.32,Cash,E141,26259.28
INV11420,16-09-2024,C1095,P1042,1,1846.45,1467.54,Card,E101,1846.45
INV11421,26-09-2024,C1703,P1615,4,3791.99,3081.41,Card,E113,15167.96
INV11422,16-03-2025,C1636,P1641,7,3476.98,3091.94,UPI,E167,24338.86
INV11423,30-10-2024,C1112,P1252,9,2145.73,1796.32,Card,E133,19311.57
INV11424,29-08-2024,C1044,P1645,8,4085.75,2980.3,Cash,E196,32686
INV11425,26-12-2024,C1044,P1045,1,1275.08,1070.15,UPI,E170,1275.08
INV11426,04-09-2024,C1746,P1612,7,4062.04,3448.71,Cash,E137,28434.28
INV11427,22-04-2025,C1342,P1530,10,931.91,824.37,Card,E144,9319.1
INV11428,23-01-2025,C1063,P1651,5,799.31,692.79,Cash,E177,3996.55
INV11429,25-12-2024,C1874,P1724,1,2891.69,2337.8,Cash,E126,2891.69
INV11430,11-07-2025,C1457,P1189,10,2559.8,1918.55,UPI,E106,25598
INV11431,11-08-2024,C1837,P1081,2,3369.38,3030.82,UPI,E152,6738.76
INV11432,27-01-2025,C1877,P1375,9,388.1,326.27,Cash,E104,3492.9
INV11433,22-08-2024,C1726,P1342,8,1532.21,1272.85,Cash,E183,12257.68
INV11434,21-07-2025,C1011,P1053,1,1943.89,1374.13,Cash,E170,1943.89
INV11435,26-02-2025,C1231,P1885,9,2044.8,1594.42,Cash,E100,18403.2
INV11436,21-08-2024,C1522,P1764,10,1891.13,1590.91,UPI,E182,18911.3
INV11437,16-10-2024,C1848,P1990,10,4395.51,3354,UPI,E130,43955.1
INV11438,07-07-2025,C1445,P1152,2,3003.71,2694.61,Card,E191,6007.42
INV11439,29-11-2024,C1381,P1939,3,513.86,377.17,UPI,E142,1541.58
INV11440,11-07-2025,C1673,P1890,4,742.43,636,Cash,E127,2969.72
INV11441,18-12-2024,C1671,P1510,3,4271.48,3684.02,UPI,E127,12814.44
INV11442,16-03-2025,C1308,P1311,2,1756.98,1491.11,UPI,E111,3513.96
INV11443,11-04-2025,C1213,P1893,2,1166.25,857.64,Card,E116,2332.5
INV11444,04-04-2025,C1770,P1436,5,1297.28,1117.72,Card,E199,6486.4
INV11445,08-06-2025,C1253,P1767,3,3485.57,2768.21,UPI,E118,10456.71
INV11446,18-06-2025,C1785,P1425,7,4816.08,3470.47,Cash,E130,33712.56
INV11447,02-12-2024,C1380,P1617,9,2756.73,1989.13,Cash,E167,24810.57
INV11448,11-06-2025,C1788,P1181,9,2493.43,1891.33,UPI,E107,22440.87
INV11449,07-12-2024,C1044,P1298,1,1351.39,1012.58,UPI,E135,1351.39
INV11450,24-04-2025,C1763,P1518,8,4433.73,3616.15,Card,E174,35469.84
INV11451,06-04-2025,C1196,P1781,2,1084.43,960.48,Card,E175,2168.86
INV11452,10-05-2025,C1727,P1037,9,4175.65,3313.95,UPI,E142,37580.85
INV11453,17-07-2025,C1605,P1261,10,3928.9,2879.53,UPI,E195,39289
INV11454,15-07-2025,C1779,P1679,3,2211.94,1937.24,UPI,E133,6635.82
INV11455,27-10-2024,C1592,P1329,5,3185.77,2429.92,Card,E136,15928.85
INV11456,23-10-2024,C1521,P1719,9,3968.84,3426.42,UPI,E141,35719.56
INV11457,28-12-2024,C1627,P1503,2,3649.86,3175.24,Cash,E154,7299.72
INV11458,13-09-2024,C1066,P1379,5,3763.29,2655.66,UPI,E108,18816.45
INV11459,10-05-2025,C1431,P1573,7,1676.06,1289.66,Card,E182,11732.42
INV11460,15-10-2024,C1336,P1380,2,385.73,281.42,UPI,E173,771.46
INV11461,13-04-2025,C1150,P1028,10,2853.38,2385.59,UPI,E171,28533.8
INV11462,14-07-2025,C1451,P1877,7,2697.44,2407.21,Cash,E164,18882.08
INV11463,24-12-2024,C1567,P1073,7,4690.17,3693.11,Card,E132,32831.19
INV11464,21-03-2025,C1671,P1251,3,282.71,241.62,Cash,E139,848.13
INV11465,30-04-2025,C1115,P1421,2,1015.27,728.43,Card,E192,2030.54
INV11466,09-08-2024,C1124,P1025,8,2732.67,2346.96,UPI,E192,21861.36
INV11467,25-10-2024,C1882,P1271,5,272.01,192.55,Cash,E144,1360.05
INV11468,02-10-2024,C1321,P1808,2,4027.76,3349.68,Cash,E148,8055.52
INV11469,27-02-2025,C1532,P1431,9,259.89,185.95,Card,E194,2339.01
INV11470,17-09-2024,C1748,P1629,2,1857.27,1571.27,Card,E164,3714.54
INV11471,27-02-2025,C1350,P1554,2,418.14,371.5,Card,E172,836.28
INV11472,30-11-2024,C1100,P1024,2,3058.05,2676.25,UPI,E198,6116.1
INV11473,02-10-2024,C1249,P1975,4,3774.88,3299.89,Card,E163,15099.52
INV11474,21-07-2025,C1975,P1247,1,2798.49,2194.87,Cash,E143,2798.49
INV11475,02-09-2024,C1858,P1780,1,3536.27,2915.37,Card,E107,3536.27
INV11476,07-07-2025,C1701,P1263,5,4642.59,3499.01,UPI,E142,23212.95
INV11477,17-05-2025,C1637,P1802,4,2325.48,1802.83,Card,E194,9301.92
INV11478,10-10-2024,C1149,P1808,2,4027.76,3349.68,UPI,E187,8055.52
INV11479,01-01-2025,C1958,P1640,1,3623.52,3006.27,Cash,E124,3623.52
INV11480,11-08-2024,C1847,P1322,6,3774.22,3036.09,Card,E198,22645.32
INV11481,17-07-2025,C1975,P1560,5,1723.25,1367.55,Cash,E187,8616.25
INV11482,06-02-2025,C1164,P1191,7,1065.67,894.3,UPI,E126,7459.69
INV11483,28-11-2024,C1189,P1599,4,3954.66,3368.31,Card,E122,15818.64
INV11484,22-06-2025,C1146,P1743,10,1595.03,1334.62,UPI,E178,15950.3
INV11485,15-02-2025,C1788,P1282,10,3329.88,2556.83,Card,E136,33298.8
INV11486,11-05-2025,C1164,P1401,6,1588.68,1364.98,UPI,E186,9532.08
INV11487,26-04-2025,C1587,P1031,5,1452.71,1195.2,Cash,E179,7263.55
INV11488,09-12-2024,C1866,P1419,3,4239.48,3161.23,Card,E124,12718.44
INV11489,04-12-2024,C1032,P1148,3,2723.28,2194.37,Cash,E118,8169.84
INV11490,04-04-2025,C1946,P1382,1,3357.36,2974.91,Card,E155,3357.36
INV11491,22-04-2025,C1870,P1330,8,3594.44,2666.25,Cash,E191,28755.52
INV11492,07-01-2025,C1438,P1621,3,4853.16,3581.85,UPI,E127,14559.48
INV11493,12-07-2025,C1366,P1937,3,1348.23,1167.57,UPI,E194,4044.69
INV11494,18-10-2024,C1070,P1442,5,895.62,772.47,Card,E191,4478.1
INV11495,05-12-2024,C1343,P1506,9,4219.55,3489.42,Card,E106,37975.95
INV11496,17-07-2025,C1701,P1456,10,3422.07,2749.77,Card,E119,34220.7
INV11497,18-05-2025,C1661,P1549,8,1524.58,1118.92,UPI,E106,12196.64
INV11498,16-12-2024,C1795,P1755,10,2238.93,2009.2,Cash,E153,22389.3
INV11499,18-08-2024,C1018,P1551,1,4225.3,3473.08,Cash,E101,4225.3
INV11500,17-10-2024,C1029,P1571,4,357.66,276.53,Card,E198,1430.64
INV11501,09-07-2025,C1208,P1033,1,2363.74,1822.52,UPI,E157,2363.74
INV11502,15-06-2025,C1050,P1659,5,2259.84,1921.45,Cash,E128,11299.2
INV11503,19-01-2025,C1572,P1200,3,2041.87,1506.84,Cash,E198,6125.61
INV11504,09-09-2024,C1847,P1466,4,2492.14,2111.42,Card,E173,9968.56
INV11505,07-12-2024,C1544,P1846,3,3602.25,3085.45,UPI,E127,10806.75
INV11506,22-03-2025,C1726,P1516,6,2886.94,2523.7,Cash,E112,17321.64
INV11507,12-12-2024,C1558,P1298,8,1351.39,1012.58,UPI,E180,10811.12
INV11508,26-08-2024,C1511,P1669,9,4605.89,3462.82,Card,E102,41453.01
INV11509,17-01-2025,C1069,P1575,8,2486.88,1879.74,Card,E101,19895.04
INV11510,07-02-2025,C1586,P1226,6,1148.29,961.83,Card,E145,6889.74
INV11511,28-05-2025,C1945,P1744,2,893.31,726.54,Cash,E118,1786.62
INV11512,31-12-2024,C1473,P1078,6,2131.62,1859.93,Cash,E184,12789.72
INV11513,15-12-2024,C1662,P1313,7,1121.96,837.48,Cash,E108,7853.72
INV11514,20-05-2025,C1516,P1000,1,2790.7,2466.91,UPI,E156,2790.7
INV11515,01-11-2024,C1773,P1110,3,2136.24,1575.17,Card,E177,6408.72
INV11516,19-08-2024,C1810,P1488,5,799.8,656.68,Cash,E135,3999
INV11517,15-01-2025,C1487,P1844,1,435.94,372.95,UPI,E160,435.94
INV11518,19-01-2025,C1152,P1352,8,2624.62,2293.26,UPI,E100,20996.96
INV11519,06-04-2025,C1421,P1246,4,4127.88,3178.56,Cash,E104,16511.52
INV11520,17-09-2024,C1747,P1638,9,1979.8,1569.7,UPI,E149,17818.2
INV11521,01-11-2024,C1028,P1811,5,3043.52,2332.96,Cash,E174,15217.6
INV11522,21-04-2025,C1846,P1074,4,2258.96,1817.84,UPI,E102,9035.84
INV11523,18-04-2025,C1893,P1353,7,899.01,756.17,Card,E191,6293.07
INV11524,12-07-2025,C1642,P1997,1,2395.34,2081.99,Cash,E146,2395.34
INV11525,27-07-2024,C1630,P1578,7,1996.13,1773.79,Cash,E192,13972.91
INV11526,22-05-2025,C1739,P1734,9,3457.68,2529.9,Cash,E157,31119.12
INV11527,22-07-2025,C1900,P1353,9,899.01,756.17,UPI,E116,8091.09
INV11528,11-02-2025,C1276,P1657,1,1281.07,1097.3,Cash,E182,1281.07
INV11529,09-12-2024,C1405,P1250,1,4089.24,2991.92,Card,E112,4089.24
INV11530,02-01-2025,C1959,P1572,8,4947.86,3687.39,Cash,E176,39582.88
INV11531,16-07-2025,C1114,P1295,8,4115.06,3236.78,Card,E189,32920.48
INV11532,21-10-2024,C1186,P1011,2,4234.71,3771.64,UPI,E107,8469.42
INV11533,19-06-2025,C1475,P1248,3,4636.35,3373.27,Card,E109,13909.05
INV11534,05-12-2024,C1999,P1070,9,2360.4,1757.65,Cash,E159,21243.6
INV11535,21-04-2025,C1727,P1575,6,2486.88,1879.74,Card,E162,14921.28
INV11536,18-01-2025,C1909,P1401,5,1588.68,1364.98,Card,E188,7943.4
INV11537,30-05-2025,C1176,P1371,5,1006.73,892.37,UPI,E184,5033.65
INV11538,27-11-2024,C1029,P1106,4,4892.66,4221.92,Cash,E122,19570.64
INV11539,09-01-2025,C1758,P1870,2,178.29,143.51,Cash,E149,356.58
INV11540,08-02-2025,C1302,P1097,2,4685.33,4151.17,Card,E189,9370.66
INV11541,10-05-2025,C1959,P1818,4,2405.9,2089.14,Cash,E184,9623.6
INV11542,26-07-2024,C1780,P1642,6,3640.1,2755.7,Cash,E187,21840.6
INV11543,16-09-2024,C1460,P1439,6,1057.14,852.81,UPI,E112,6342.84
INV11544,31-05-2025,C1559,P1744,8,893.31,726.54,UPI,E108,7146.48
INV11545,26-04-2025,C1444,P1418,9,4443.11,3963.91,UPI,E111,39987.99
INV11546,12-05-2025,C1114,P1484,10,3863.91,2931.75,Card,E159,38639.1
INV11547,23-10-2024,C1262,P1924,8,398.07,332.78,Card,E148,3184.56
INV11548,23-05-2025,C1388,P1081,2,3369.38,3030.82,Card,E149,6738.76
INV11549,16-04-2025,C1341,P1811,1,3043.52,2332.96,Cash,E180,3043.52
INV11550,29-08-2024,C1177,P1138,7,2086.4,1641.29,Cash,E163,14604.8
INV11551,17-10-2024,C1087,P1945,7,4342.13,3610.64,UPI,E193,30394.91
INV11552,04-11-2024,C1519,P1545,6,2299.85,2040.24,Cash,E176,13799.1
INV11553,10-12-2024,C1868,P1008,1,3750.09,3158.81,UPI,E197,3750.09
INV11554,16-10-2024,C1668,P1085,8,2375.71,1869.71,UPI,E100,19005.68
INV11555,15-06-2025,C1862,P1570,3,3525.89,2531.45,Card,E167,10577.67
INV11556,26-02-2025,C1309,P1769,7,2440.25,1908.94,Cash,E191,17081.75
INV11557,01-10-2024,C1518,P1935,10,1292.3,1153.65,Cash,E192,12923
INV11558,10-01-2025,C1437,P1075,8,690.01,524.14,Card,E140,5520.08
INV11559,07-12-2024,C1661,P1025,1,2732.67,2346.96,UPI,E150,2732.67
INV11560,11-12-2024,C1725,P1379,9,3763.29,2655.66,UPI,E192,33869.61
INV11561,11-06-2025,C1571,P1857,3,307.71,233.81,Card,E113,923.13
INV11562,19-04-2025,C1558,P1608,5,1669.23,1458.38,Cash,E119,8346.15
INV11563,06-08-2024,C1506,P1607,3,1246.14,954.36,Card,E195,3738.42
INV11564,20-04-2025,C1741,P1705,9,1417.52,1158.15,UPI,E193,12757.68
INV11565,08-04-2025,C1974,P1721,3,623.48,505.87,UPI,E113,1870.44
INV11566,30-09-2024,C1722,P1971,8,2605.77,2082.48,Cash,E182,20846.16
INV11567,19-12-2024,C1958,P1081,1,3369.38,3030.82,UPI,E139,3369.38
INV11568,13-02-2025,C1559,P1774,5,4011.29,3519.4,Card,E112,20056.45
INV11569,06-12-2024,C1737,P1692,7,644.34,560.13,Card,E120,4510.38
INV11570,04-12-2024,C1360,P1254,6,3563.7,2810.95,Card,E137,21382.2
INV11571,04-04-2025,C1190,P1613,10,645.86,477.94,Cash,E167,6458.6
INV11572,03-06-2025,C1876,P1743,10,1595.03,1334.62,UPI,E179,15950.3
INV11573,15-06-2025,C1963,P1664,10,3506.5,2502.65,Cash,E113,35065
INV11574,21-02-2025,C1258,P1226,4,1148.29,961.83,Cash,E115,4593.16
INV11575,19-07-2025,C1701,P1699,3,3383.83,2464.53,UPI,E187,10151.49
INV11576,28-02-2025,C1768,P1839,10,3533.34,2688.54,UPI,E180,35333.4
INV11577,27-12-2024,C1646,P1869,8,1197.46,841.35,UPI,E192,9579.68
INV11578,16-11-2024,C1656,P1519,2,391.03,334.17,UPI,E171,782.06
INV11579,04-02-2025,C1572,P1402,4,3798.28,3065.67,Cash,E197,15193.12
INV11580,31-10-2024,C1427,P1327,10,4693.78,3977.85,Cash,E153,46937.8
INV11581,15-01-2025,C1040,P1230,1,4978.69,3527.52,Card,E142,4978.69
INV11582,22-08-2024,C1773,P1076,3,4641.18,3414.53,Cash,E190,13923.54
INV11583,11-08-2024,C1377,P1268,10,4503.56,3760.44,Cash,E131,45035.6
INV11584,31-08-2024,C1921,P1386,7,1177.2,901.16,UPI,E191,8240.4
INV11585,23-02-2025,C1160,P1965,10,896.53,793.85,Cash,E141,8965.3
INV11586,03-11-2024,C1640,P1577,8,1585.17,1139.01,Card,E131,12681.36
INV11587,06-05-2025,C1276,P1794,9,2446.04,1958.64,UPI,E174,22014.36
INV11588,19-11-2024,C1732,P1124,9,1366.5,1030.76,Card,E172,12298.5
INV11589,14-07-2025,C1229,P1869,3,1197.46,841.35,UPI,E196,3592.38
INV11590,01-06-2025,C1067,P1549,4,1524.58,1118.92,Card,E172,6098.32
INV11591,12-10-2024,C1142,P1751,3,4294.84,3663.63,Cash,E148,12884.52
INV11592,03-01-2025,C1713,P1383,1,381.5,333.94,Cash,E112,381.5
INV11593,23-02-2025,C1929,P1589,1,2031.28,1578.71,UPI,E171,2031.28
INV11594,06-03-2025,C1510,P1338,8,2241.26,1583.14,UPI,E196,17930.08
INV11595,26-05-2025,C1024,P1767,5,3485.57,2768.21,Card,E163,17427.85
INV11596,25-06-2025,C1282,P1904,7,4209.6,3052.11,Card,E193,29467.2
INV11597,07-10-2024,C1121,P1535,5,683.4,557.01,UPI,E111,3417
INV11598,25-10-2024,C1386,P1046,4,4764.65,4207.85,Cash,E155,19058.6
INV11599,07-11-2024,C1539,P1321,2,3802.09,3372.09,UPI,E119,7604.18
INV11600,26-08-2024,C1990,P1673,5,2240.09,1797.22,Cash,E191,11200.45
INV11601,30-12-2024,C1814,P1570,6,3525.89,2531.45,Card,E112,21155.34
INV11602,21-12-2024,C1140,P1092,6,1271.84,1097.37,Card,E128,7631.04
INV11603,12-04-2025,C1163,P1777,2,2339.6,1911.15,Cash,E195,4679.2
INV11604,03-02-2025,C1749,P1038,5,783.92,676.06,Cash,E125,3919.6
INV11605,16-06-2025,C1833,P1213,2,3975.3,2839.62,Cash,E181,7950.6
INV11606,10-11-2024,C1963,P1297,10,3076.17,2640.05,UPI,E142,30761.7
INV11607,12-11-2024,C1386,P1024,6,3058.05,2676.25,UPI,E127,18348.3
INV11608,13-03-2025,C1701,P1978,2,3909.84,3394.87,Card,E190,7819.68
INV11609,26-01-2025,C1478,P1381,5,2268.36,1883.33,Card,E142,11341.8
INV11610,02-06-2025,C1696,P1826,9,4174.11,3217.7,Cash,E199,37566.99
INV11611,07-06-2025,C1905,P1836,2,4550.9,3754.75,Cash,E165,9101.8
INV11612,26-08-2024,C1169,P1068,1,4876.89,3700.5,Cash,E102,4876.89
